Id,Code,Storage,Legal entity,Team,Team type,City,Description,Last return time,Status
852,000000000852,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-08-7/10,,
853,000000000853,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-08-8/10,,
854,000000000854,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-08-9/10,,
855,000000000855,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-08-10/10,,
856,000000000856,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-09-1/7,,
857,000000000857,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-09-2/7,,
858,000000000858,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-09-3/7,,
859,000000000859,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-09-4/7,,
860,000000000860,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-09-5/7,,
861,000000000861,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-09-6/7,,
862,000000000862,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-09-7/7,,
863,000000000863,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-10-1/8,,
864,000000000864,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-10-2/8,,
865,000000000865,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-10-3/8,,
866,000000000866,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-10-4/8,,
867,000000000867,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-10-5/8,,
868,000000000868,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-10-6/8,,
869,000000000869,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-10-7/8,,
870,000000000870,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-10-8/8,,
871,000000000871,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-11-1/8,,
872,000000000872,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-11-2/8,,
873,000000000873,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-11-3/8,,
874,000000000874,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-11-4/8,,
875,000000000875,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-11-5/8,,
876,000000000876,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-11-6/8,,
877,000000000877,R004005,90185-ZARA SH,Accounting-AP,APG,SH ,2016-11-7/8,,
878,000000000878,R004005,90185-ZARA SH,Accounting-AP,APG,SH ,2016-11-8/8,,
879,000000000879,R004005,90185-ZARA SH,Accounting-AP,APG,SH ,2016-12-1/9,,
880,000000000880,R004005,90185-ZARA SH,Accounting-AP,APG,SH ,2016-12-2/9,,
881,000000000881,R004005,90185-ZARA SH,Accounting-AP,APG,SH ,2016-12-3/9,,
882,000000000882,R004005,90185-ZARA SH,Accounting-AP,APG,SH ,2016-12-4/9,,
883,000000000883,R004005,90185-ZARA SH,Accounting-AP,APG,SH ,2016-12-5/9,,
884,000000000884,R004005,90185-ZARA SH,Accounting-AP,APG,SH ,2016-12-6/9,,
885,000000000885,R004005,90185-ZARA SH,Accounting-AP,APG,SH ,2016-12-7/9,,
886,000000000886,R004005,90185-ZARA SH,Accounting-AP,APG,SH ,2016-12-8/9,,
887,000000000887,R004005,90185-ZARA SH,Accounting-AP,APG,SH ,2016-12-9/9,,
888,000000000888,R004005,90345-UTQ,Accounting-AP,APG,SH ,2015-01~12,,
889,000000000889,R004005,90345-UTQ,Accounting-AP,APG,SH ,2016-01~12,,
890,000000000890,R004005,90345-UTQ,Accounting-AP,APG,SH ,2017-01~13,,
891,000000000891,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-01-1/9,,
892,000000000892,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-01-2/9,,
893,000000000893,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-01-3/9,,
894,000000000894,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-01-4/9,,
895,000000000895,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-01-5/9,,
896,000000000896,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-01-6/9,,
897,000000000897,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-01-7/9,,
898,000000000898,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-01-8/9,,
899,000000000899,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-01-9/9,,
900,000000000900,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-02-1/8,,
901,000000000901,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-02-2/8,,
902,000000000902,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-02-3/8,,
903,000000000903,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-02-4/8,,
904,000000000904,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-02-5/8,,
905,000000000905,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-02-6/8,,
906,000000000906,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-02-7/8,,
907,000000000907,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-02-8/8,,
908,000000000908,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-03-1/7,,
909,000000000909,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-03-2/7,,
910,000000000910,R005001,90185-ZARA SH,Accounting-AP,APG,SH ,2017-03-3/7,,
911,000000000911,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-03-4/7,,
912,000000000912,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-03-5/7,,
913,000000000913,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-03-6/7,,
914,000000000914,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-03-7/7,,
915,000000000915,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-04-1/6,,
916,000000000916,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-04-2/6,,
917,000000000917,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-04-3/6,,
918,000000000918,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-04-4/6,,
919,000000000919,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-04-5/6,,
920,000000000920,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-04-6/6,,
921,000000000921,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-05-1/6,,
922,000000000922,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-05-2/6,,
923,000000000923,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-05-3/6,,
924,000000000924,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-05-4/6,,
925,000000000925,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-05-5/6,,
926,000000000926,R005002,90185-ZARA SH,Accounting-AP,APG,SH ,2017-05-6/6,,
927,000000000927,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-06-1/6,,
928,000000000928,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-06-2/6,,
929,000000000929,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-06-3/6,,
930,000000000930,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-06-4/6,,
931,000000000931,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-06-5/6,,
932,000000000932,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-06-6/6,,
933,000000000933,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-07-1/6,,
934,000000000934,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-07-2/6,,
935,000000000935,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-07-3/6,,
936,000000000936,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-07-4/6,,
937,000000000937,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-07-5/6,,
938,000000000938,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-07-6/6,,
939,000000000939,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-08-1/6,,
940,000000000940,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-08-2/6,,
941,000000000941,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-08-3/6,,
942,000000000942,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-08-4/6,,
943,000000000943,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-08-5/6,,
944,000000000944,R005003,90185-ZARA SH,Accounting-AP,APG,SH ,2017-08-6/6,,
945,000000000945,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-09-1/6,,
946,000000000946,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-09-2/6,,
947,000000000947,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-09-3/6,,
948,000000000948,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-09-4/6,,
949,000000000949,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-09-5/6,,
950,000000000950,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-09-6/6,,
951,000000000951,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-10-1/5,,
952,000000000952,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-10-2/5,,
953,000000000953,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-10-3/5,,
954,000000000954,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-10-4/5,,
955,000000000955,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-10-5/5,,
956,000000000956,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-1/12,,
957,000000000957,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-2/12,,
958,000000000958,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-3/12,,
959,000000000959,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-4/12,,
960,000000000960,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-5/12,,
961,000000000961,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-6/12,,
962,000000000962,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-7/12,,
963,000000000963,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-8/12,,
964,000000000964,R005004,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-9/12,,
965,000000000965,R005005,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-10/12,,
966,000000000966,R005005,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-11/12,,
967,000000000967,R005005,90185-ZARA SH,Accounting-AP,APG,SH ,2017-11-12/12,,
968,000000000968,R005005,90185-ZARA SH,Accounting-AP,APG,SH ,2017-12-1/6,,
969,000000000969,R005005,90185-ZARA SH,Accounting-AP,APG,SH ,2017-12-2/6,,
970,000000000970,R005005,90185-ZARA SH,Accounting-AP,APG,SH ,2017-12-3/6,,
971,000000000971,R005005,90185-ZARA SH,Accounting-AP,APG,SH ,2017-12-4/6,,
972,000000000972,R005005,90185-ZARA SH,Accounting-AP,APG,SH ,2017-12-5/6,,
973,000000000973,R005005,90185-ZARA SH,Accounting-AP,APG,SH ,2017-12-6/6,,
974,000000000974,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-01-1/5,,
975,000000000975,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-01-2/5,,
976,000000000976,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-01-3/5,,
977,000000000977,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-01-4/5,,
978,000000000978,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-01-5/5,,
979,000000000979,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-02-1/3,,
980,000000000980,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-03-2/3,,
981,000000000981,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-03-3/3,,
982,000000000982,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-03-1/4,,
983,000000000983,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-03-2/4,,
984,000000000984,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-03-3/4,,
985,000000000985,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-03-4/4,,
986,000000000986,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-04-1/5,,
987,000000000987,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-04-2/5,,
988,000000000988,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-04-3/5,,
989,000000000989,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-04-4/5,,
990,000000000990,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-04-5/5,,
991,000000000991,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-05-1/3,,
992,000000000992,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-05-2/3,,
993,000000000993,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-05-3/3,,
994,000000000994,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-06-1/4,,
995,000000000995,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-06-2/4,,
996,000000000996,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-06-3/4,,
997,000000000997,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-06-4/4,,
998,000000000998,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-07-1/3,,
999,000000000999,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-07-2/3,,
1000,000000001000,S001001,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-07-3/3,,
1001,000000001001,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-08-1/4,,
1002,000000001002,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-08-2/4,,
1003,000000001003,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-08-3/4,,
1004,000000001004,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-08-4/4,,
1005,000000001005,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-09-1/3,,
1006,000000001006,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-09-2/3,,
1007,000000001007,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-09-3/3,,
1008,000000001008,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-10-1/4,,
1009,000000001009,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-10-2/4,,
1010,000000001010,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-10-3/4,,
1011,000000001011,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-10-4/4,,
1012,000000001012,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-11-1/4,,
1013,000000001013,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-11-2/4,,
1014,000000001014,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-11-3/4,,
1015,000000001015,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-11-4/4,,
1016,000000001016,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-12-1/4,,
1017,000000001017,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-12-2/4,,
1018,000000001018,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-12-3/4,,
1019,000000001019,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2016-12-4/4,,
1020,000000001020,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-01-1/3,,
1021,000000001021,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-01-2/3,,
1022,000000001022,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-01-3/3,,
1023,000000001023,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-02-1/3,,
1024,000000001024,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-02-2/3,,
1025,000000001025,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-02-3/3,,
1026,000000001026,S001002,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-03-1/3,,
1027,000000001027,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-03-2/3,,
1028,000000001028,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-03-3/3,,
1029,000000001029,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-04-1/2,,
1030,000000001030,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-04-2/2,,
1031,000000001031,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-05-1/3,,
1032,000000001032,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-05-2/3,,
1033,000000001033,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-05-3/3,,
1034,000000001034,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-06-1/2,,
1035,000000001035,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-06-2/2,,
1036,000000001036,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-07-1/3,,
1037,000000001037,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-07-2/3,,
1038,000000001038,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-07-3/3,,
1039,000000001039,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-08-1/2,,
1040,000000001040,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-08-2/2,,
1041,000000001041,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-09-1/3,,
1042,000000001042,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-09-2/3,,
1043,000000001043,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-09-3/3,,
1044,000000001044,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-10-1/2,,
1045,000000001045,S001003,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-10-2/2,,
1046,000000001046,S001004,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-11-1/3,,
1047,000000001047,S001004,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-11-2/3,,
1048,000000001048,S001004,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-11-3/3,,
1049,000000001049,S001004,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-12-1/3,,
1050,000000001050,S001004,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-12-2/3,,
1051,000000001051,S001004,90344-OYSHO SH,Accounting-AP,APG,SH ,2017-12-3/3,,
1052,000000001052,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-01,,
1053,000000001053,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-02,,
1054,000000001054,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-03,,
1055,000000001055,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-04,,
1056,000000001056,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-05,,
1057,000000001057,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-06,,
1058,000000001058,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-07,,
1059,000000001059,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-08,,
1060,000000001060,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-09,,
1061,000000001061,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-10,,
1062,000000001062,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-11,,
1063,000000001063,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2016-12,,
1064,000000001064,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2017-01,,
1065,000000001065,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2017-02,,
1066,000000001066,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2017-03,,
1067,000000001067,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2017-04,,
1068,000000001068,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2017-05,,
1069,000000001069,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2017-06,,
1070,000000001070,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2017-07,,
1071,000000001071,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2017-08,,
1072,000000001072,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2017-09,,
1073,000000001073,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2017-10,,
1074,000000001074,S001005,90417-BSK SH,Accounting-AP,APG,SH ,2017-11,,
1075,000000001075,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-01,,
1076,000000001076,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-02,,
1077,000000001077,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-03,,
1078,000000001078,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-04,,
1079,000000001079,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-05,,
1080,000000001080,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-06,,
1081,000000001081,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-07,,
1082,000000001082,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-08,,
1083,000000001083,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-09,,
1084,000000001084,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-10,,
1085,000000001085,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-11,,
1086,000000001086,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2016-12,,
1087,000000001087,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-01,,
1088,000000001088,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-02,,
1089,000000001089,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-03,,
1090,000000001090,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-04,,
1091,000000001091,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-05,,
1092,000000001092,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-06,,
1093,000000001093,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-07,,
1094,000000001094,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-08,,
1095,000000001095,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-09,,
1096,000000001096,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-10,,
1097,000000001097,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-11,,
1098,000000001098,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH ,2017-12,,
1099,000000001099,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-01,,
1100,000000001100,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-02,,
1101,000000001101,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-03,,
1102,000000001102,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-04,,
1103,000000001103,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-05,,
1104,000000001104,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-06,,
1105,000000001105,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-07,,
1106,000000001106,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-08,,
1107,000000001107,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-09,,
1108,000000001108,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-10,,
1109,000000001109,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-11,,
1110,000000001110,S002002,90258-MD BJ,Accounting-AP,APG,SH ,2017-12,,
1111,000000001111,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-01-1/2,,
1112,000000001112,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-01-2/2,,
1113,000000001113,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-02-1/2,,
1114,000000001114,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-02-2/2,,
1115,000000001115,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-03-1/2,,
1116,000000001116,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-03-2/2,,
1117,000000001117,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-04-1/2,,
1118,000000001118,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-04-2/2,,
1119,000000001119,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-05-1/2,,
1120,000000001120,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-05-2/2,,
1121,000000001121,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-06-1/2,,
1122,000000001122,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-06-2/2,,
1123,000000001123,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-07-1/2,,
1124,000000001124,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-07-2/2,,
1125,000000001125,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-08-1/2,,
1126,000000001126,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-08-2/2,,
1127,000000001127,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-09-1/2,,
1128,000000001128,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-09-2/2,,
1129,000000001129,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-10-1/2,,
1130,000000001130,S002003,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-10-2/2,,
1131,000000001131,S002004,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-11-1/3,,
1132,000000001132,S002004,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-11-2/3,,
1133,000000001133,S002004,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-11-3/3,,
1134,000000001134,S002004,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-11-1/3,,
1135,000000001135,S002004,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-11-2/3,,
1136,000000001136,S002004,90346-ZARA HOME,Accounting-AP,APG,SH ,2017-11-3/3,,
1137,000000001137,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-01,,
1138,000000001138,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-02,,
1139,000000001139,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-03,,
1140,000000001140,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-04,,
1141,000000001141,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-05,,
1142,000000001142,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-06,,
1143,000000001143,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-07-1/2,,
1144,000000001144,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-07-2/2,,
1145,000000001145,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-08,,
1146,000000001146,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-09-1/2,,
1147,000000001147,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-09-2/2,,
1148,000000001148,S003001,90389-E-COM,Accounting-AP,APG,SH ,2016-10-1/2,,
