Id,Code,Storage,Legal entity,Team,Team type,City,Description,Last return time,Status,,,
,000000002200,L002003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 1477-飒拉商业(上海)有限公司杭州金城路分公司(杭州LSE城市生活广场),,,,,
,000000002201,L002003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 1482-飒拉商业(上海)有限公司宁波市鄞州钱湖北路分公司(宁波),,,,,
,000000002202,L002003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 1484-飒拉商业(上海)有限公司深圳龙翔大道分公司,,,,,
,000000002203,L002003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 2058-飒拉商业(上海)有限公司南京双龙大道分公司,,,,,
,000000002204,L002003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3287-飒拉商业(上海)有限公司淄博金晶大道分公司,,,,,
,000000002205,L002003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3716-飒拉商业(上海)有限公司苏州现代大道分公司(InCity),,,,,
,000000002206,L002003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3722-飒拉商业（上海）宁波天童南路分公司,,,,,
,000000002207,L002003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3764-飒拉商业(上海)有限公司广州天河第二分公司(广州SHKPlaza),,,,,
,000000002208,L002003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3765-飒拉商业(上海)有限公司杭州延安路分公司(GDA),,,,,
,000000002209,L002003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3813-飒拉商业(上海)有限公司南京健康路分公司(AquaCity),,,,,
,000000002210,L002003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3816-飒拉商业(上海)有限公司深圳益田假日广场分公司,,,,,
,000000002211,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3832-飒拉商业(上海)有限公司杭州平海路分公司(Lixin),,,,,
,000000002212,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3924-飒拉商业(上海)有限公司深圳金光华广场分公司,,,,,
,000000002213,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3957-飒拉商业(上海)有限公司深圳新怡景分公司,,,,,
,000000002214,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3960-飒拉商业(上海)有限公司青岛百丽广场分公司,,,,,
,000000002215,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 3969-飒拉商业（上海）有限公司重庆时代天街分公司(重庆Paradise Walk）,,,,,
,000000002216,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 4876-飒拉商业（上海）有限公司重庆正街分公司(重庆China Resources),,,,,
,000000002217,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 5649-飒拉商业(上海)有限公司杭州延安路第二分公司(Zhejiang Grand Hotel),,,,,
,000000002218,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6311-飒拉商业(上海)有限公司广州汉溪大道分公司(广州Wangnuo),,,,,
,000000002219,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6426-飒拉商业(上海)有限公司福州坂中路分公司(福州Zhongwei),,,,,
,000000002220,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6429-飒拉商业(上海)有限公司潍坊东风东街分公司(山东Dayong),,,,,
,000000002221,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6430-飒拉商业(上海)有限公司杭州五常大道分公司(杭州XixiInCity),,,,,
,000000002222,L002004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6431-飒拉商业(上海)有限公司深圳建安一路分公司,,,,,
,000000002223,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6434-飒拉商业(上海)有限公司南昌会展路第一分公司(南昌WandaMan),,,,,
,000000002224,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6438-飒拉商业(上海)有限公司苏州皮市街分公司(苏州Zhongchen),,,,,
,000000002225,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6441-飒拉商业(上海)有限公司佛山桂澜南路分公司(佛山Perennial),,,,,
,000000002226,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6451-飒拉商业(上海)有限公司无锡立信大道分公司(Wuxi Coastal City),,,,,
,000000002227,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6494-飒拉商业(上海)有限公司金华新华街分公司(金华Yongsheng),,,,,
,000000002228,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 7579-飒拉商业(上海)有限公司合肥潜山路分公司(合肥Mixc),,,,,
,000000002229,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9027-飒拉商业(上海)有限公司宁波天一分公司(TianyiPlazza),,,,,
,000000002230,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9043-飒拉商业(上海)有限公司无锡新世界分公司(NewWorld),,,,,
,000000002231,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9071-飒拉商业(上海)有限公司昆明东风西路分公司(ShunChen),,,,,
,000000002232,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9100-飒拉商业(上海)有限公司昆明广福路分公司(昆明Aegean Sea),,,,,
,000000002233,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9110-飒拉商业(上海)有限公司厦门嘉禾路分公司(SMCity),,,,,
,000000002234,L002005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9118-飒拉商业(上海)有限公司郑州民主路分公司(In City),,,,,
,000000002235,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9119-飒拉商业(上海)有限公司青岛山东路分公司(青岛MixCity),,,,,
,000000002236,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9125-飒拉商业(上海)有限公司成都中纱帽街分公司(成都Taikooli),,,,,
,000000002237,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9142-飒拉商业(上海)有限公司西安西大街分公司(Intime),,,,,
,000000002238,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9143-飒拉商业(上海)有限公司广州万菱汇分公司(OneLink),,,,,
,000000002239,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9156-飒拉商业(上海)有限公司成都春熙路分公司(Ito),,,,,
,000000002240,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9157-飒拉商业(上海)有限公司深圳深南东路分公司,,,,,
,000000002241,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9158-飒拉商业(上海)有限公司无锡梁溪路分公司(Wanda),,,,,
,000000002242,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9159-飒拉商业(上海)有限公司武汉唐家墩路分公司(Wanda),,,,,
,000000002243,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9171-飒拉商业(上海)有限公司成都盛和一路分公司(GTCGalleria),,,,,
,000000002244,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9179-飒拉商业(上海)有限公司济南经四路分公司(Wanda),,,,,
,000000002245,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9191-飒拉商业(上海)有限公司合肥马鞍山路分公司(Wanda),,,,,
,000000002246,L003001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9193-飒拉商业(上海)有限公司福州鳌江路分公司(Wanda),,,,,
,000000002247,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9194-飒拉商业(上海)有限公司广州天河城分公司(TeeMall),,,,,
,000000002248,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9219-飒拉商业(上海)有限公司长沙黄兴中路分公司(LaNova),,,,,
,000000002249,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9220-飒拉商业(上海)有限公司武汉江汉一路分公司(CentralDept.),,,,,
,000000002250,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9229-飒拉商业(上海)有限公司南通桃园路分公司(CenturyPlaza),,,,,
,000000002251,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9238-飒拉商业(上海)有限公司淮安翔宇中道分公司(Wanda),,,,,
,000000002252,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9254-飒拉商业(上海)有限公司济南泉城路分公司(恒隆),,,,,
,000000002253,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9258-飒拉商业(上海)有限公司东莞东城东路分公司(DynacityShoppingMall),,,,,
,000000002254,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9274-飒拉商业(上海)有限公司惠州文昌一路分公司(Huamao),,,,,
,000000002255,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9285-飒拉商业(上海)有限公司郑州中原中路分公司(Wanda),,,,,
,000000002256,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9286-飒拉商业(上海)有限公司福州浦上大道分公司(Wanda),,,,,
,000000002257,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9287-飒拉商业(上海)有限公司常州通江中路分公司(Wanda),,,,,
,000000002258,L003002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9288-飒拉商业(上海)有限公司泰州济川东路分公司(Wanda),,,,,
,000000002259,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9296-飒拉商业(上海)有限公司成都涌泉光华大道分公司(成都Pearl River),,,,,
,000000002260,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9301-飒拉商业(上海)有限公司广州工业大道分公司(广州Starshine),,,,,
,000000002261,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9305-飒拉商业(上海)有限公司泉州宝洲路分公司(泉州Wanda),,,,,
,000000002262,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9311-飒拉商业(上海)有限公司漳州建元东路分公司(漳州Wanda),,,,,
,000000002263,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9312-飒拉商业(上海)有限公司莆田荔华东大道分公司(莆田Wanda),,,,,
,000000002264,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9313-飒拉商业(上海)有限公司成都金牛万达分公司(成都Wanda),,,,,
,000000002265,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9315-飒拉商业(上海)有限公司南昌会展路分公司(南昌WandaWomen),,,,,
,000000002266,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9316-飒拉商业(上海)有限公司宁德天湖东路分公司(宁德Wanda),,,,,
,000000002267,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9317-飒拉商业(上海)有限公司温州永定路分公司(温州Wanda),,,,,
,000000002268,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9318-飒拉商业(上海)有限公司郑州大学南路分公司(郑州Wanda),,,,,
,000000002269,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9319-飒拉商业(上海)有限公司绵阳花园路分公司(Wanda),,,,,
,000000002270,L003003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9325-飒拉商业（上海）有限公司重庆洋河路分公司(重庆Paradise Walk）,,,,,
,000000002271,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9327-飒拉商业(上海)有限公司威海新威路分公司(威海Wantong),,,,,
,000000002272,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9696-飒拉商业(上海)有限公司成都大悦路分公司,,,,,
,000000002273,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 9697-飒拉商业（上海）有限公司郑州农业东路分公司,,,,,
,000000002274,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 10244-飒拉商业(上海)有限公司成都益州大道分公司(成都ChuanFu),,,,,
,000000002275,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 10275-飒拉商业(上海)有限公司杭州金沙大道分公司(杭州Longhu),,,,,
,000000002276,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 10805-飒拉商业（上海）有限公司西安未央路分公司,,,,,
,000000002277,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11542-飒拉商业（上海）有限公司贵阳中华南路分公司,,,,,
,000000002278,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11544-飒拉商业（上海）有限公司义乌工人西路分公司,,,,,
,000000002279,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11592-飒拉商业（上海）有限公司西安星火路分公司,,,,,
,000000002280,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11638-飒拉商业（上海）有限公司长沙枫林三路分公司,,,,,
,000000002281,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11656-飒拉商业（上海）有限公司昆明青年路分公司,,,,,
,000000002282,L003004,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11658-飒拉商业（上海）有限公司重庆金开大道分公司,,,,,
,000000002283,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11677-飒拉商业（上海）有限公司合肥庐州大道分公司,,,,,
,000000002284,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11690-飒拉商业（上海）有限公司温州大南路分公司,,,,,
,000000002285,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11768-飒拉商业(上海)有限公司海口国兴大道分公司,,,,,
,000000002286,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11806-飒拉商业(上海)有限公司杭州富春路分公司,,,,,
,000000002287,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11807-飒拉商业(上海)有限公司南宁东葛路分公司,,,,,
,000000002288,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11899-飒拉商业（上海）有限公司深圳皇岗路分公司,,,,,
,000000002289,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11902-飒拉商业（上海）有限公司深圳新湖路分公司,,,,,
,000000002290,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11935-飒拉商业（上海）有限公司重庆江北城北大街分公司,,,,,
,000000002291,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 12026-飒拉商业（上海）有限公司杭州江汉路分公司,,,,,
,000000002292,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 12027-飒拉商业（上海）有限公司深圳深南大道分公司,,,,,
,000000002293,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 12146-飒拉商业（上海）有限公司深圳金光华广场第二分公司,,,,,
,000000002294,L003005,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 12160-飒拉商业（上海）有限公司南宁亭洪路分公司,,,,,
,000000002295,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 12261-飒拉商业（上海）有限公司长沙解放西路分公司 ,,,,,
,000000002296,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 12280-飒拉商业（上海）有限公司苏州中心广场分公司,,,,,
,000000002297,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 12315-飒拉商业（上海）有限公司西安木塔寨西路第一分公司,,,,,
,000000002298,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 12433-飒拉商业（上海）有限公司西安木塔寨西路第二分公司,,,,,
,000000002299,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/30 11-飒拉商业（上海）有限公司,,,,,
,000000002300,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-2/30 11-飒拉商业（上海）有限公司,,,,,
,000000002301,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-3/30 11-飒拉商业（上海）有限公司,,,,,
,000000002302,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-4/30 11-飒拉商业（上海）有限公司,,,,,
,000000002303,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-5/30 11-飒拉商业（上海）有限公司,,,,,
,000000002304,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-6/30 11-飒拉商业（上海）有限公司,,,,,
,000000002305,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-7/30 11-飒拉商业（上海）有限公司,,,,,
,000000002306,L004001,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-8/30 11-飒拉商业（上海）有限公司,,,,,
,000000002307,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-9/30 11-飒拉商业（上海）有限公司,,,,,
,000000002308,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-10/30 11-飒拉商业（上海）有限公司,,,,,
,000000002309,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-11/30 11-飒拉商业（上海）有限公司,,,,,
,000000002310,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-12/30 11-飒拉商业（上海）有限公司,,,,,
,000000002311,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-13/30 11-飒拉商业（上海）有限公司,,,,,
,000000002312,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-14/30 11-飒拉商业（上海）有限公司,,,,,
,000000002313,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-15/30 11-飒拉商业（上海）有限公司,,,,,
,000000002314,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-16/30 11-飒拉商业（上海）有限公司,,,,,
,000000002315,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-17/30 11-飒拉商业（上海）有限公司,,,,,
,000000002316,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-18/30 11-飒拉商业（上海）有限公司,,,,,
,000000002317,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-19/30 11-飒拉商业（上海）有限公司,,,,,
,000000002318,L004002,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-20/30 11-飒拉商业（上海）有限公司,,,,,
,000000002319,L004003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-21/30 11-飒拉商业（上海）有限公司,,,,,
,000000002320,L004003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-22/30 11-飒拉商业（上海）有限公司,,,,,
,000000002321,L004003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-23/30 11-飒拉商业（上海）有限公司,,,,,
,000000002322,L004003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-24/30 11-飒拉商业（上海）有限公司,,,,,
,000000002323,L004003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-25/30 11-飒拉商业（上海）有限公司,,,,,
,000000002324,L004003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-26/30 11-飒拉商业（上海）有限公司,,,,,
,000000002325,L004003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-27/30 11-飒拉商业（上海）有限公司,,,,,
,000000002326,L004003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-28/30 11-飒拉商业（上海）有限公司,,,,,
,000000002327,L004003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-29/30 11-飒拉商业（上海）有限公司,,,,,
,000000002328,L004003,90185-ZARA SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-30/30 11-飒拉商业（上海）有限公司,,,,,
,000000002329,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/2 61-麦西姆杜特（上海）有限公司,,,,,
,000000002330,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2017-01~12-2/2 61-麦西姆杜特（上海）有限公司,,,,,
,000000002331,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 497-麦西姆杜特（上海）沈阳北二中路分公司,,,,,
,000000002332,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 498-麦西姆杜特（上海）大庆东风路分公司,,,,,
,000000002333,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 499-麦西姆杜特（上海）石家庄建华南大街分公司,,,,,
,000000002334,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 1606-麦西姆杜特（上海）合肥潜山路分公司,,,,,
,000000002335,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 1800-麦西姆杜特（上海）重庆洋河路分公司,,,,,
,000000002336,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4001-麦西姆杜特（上海）郑州中原中路分公司,,,,,
,000000002337,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4002-麦西姆杜特（上海）福州浦上大道分公司,,,,,
,000000002338,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4003-麦西姆杜特（上海）常州通江中路分公司,,,,,
,000000002339,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4004-麦西姆杜特（上海）唐山新华东道分公司,,,,,
,000000002340,M001001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4005-麦西姆杜特（上海）银川正源北街分公司,,,,,
,000000002341,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4010-麦西姆杜特（上海）北京朝阳北路分公司,,,,,
,000000002342,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4011-麦西姆杜特（上海）厦门仙岳路分公司,,,,,
,000000002343,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4018-麦西姆杜特（上海）广州万菱汇分公司,,,,,
,000000002344,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4019-麦西姆杜特（上海）长春开运街分公司,,,,,
,000000002345,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4021-麦西姆杜特（上海）北京东三环中路分公司,,,,,
