000000000458,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-12/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000457,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-11/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000456,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-10/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000455,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-9/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000454,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-8/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000453,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-7/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000452,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-6/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000451,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-5/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000450,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-4/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000449,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-3/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000448,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-2/15,,,IN,,2018-05-01 06:23:49 UTC,,,,,,,
000000000447,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-08-1/15,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000446,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-07-9/9,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000445,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-07-8/9,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000444,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-07-7/9,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000443,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-07-6/9,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000442,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-07-5/9,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000441,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-07-4/9,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000440,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-07-3/9,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000439,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-07-2/9,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000438,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-07-1/9,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000437,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-06-10/10,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000436,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-06-9/10,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000435,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-06-8/10,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000434,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-06-7/10,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000433,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-06-6/10,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000432,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-06-5/10,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000431,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-06-4/10,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000430,,B005003,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-06-3/10,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000429,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-06-2/10,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000428,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-06-1/10,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000427,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-12/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000426,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-11/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000425,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-10/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000424,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-9/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000423,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-8/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000422,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-7/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000421,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-6/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
